Name,Style,Brewery,ABV,Min IBU,Max IBU,number_of_reviews
Saranac Lake Effect Lager,Lager - Munich Dunkel,Matt Brewing Company,-0.019230769230769166,-0.5,-0.5,-0.06130268199233716
Saranac Long John Lager,Lager - Munich Dunkel,Matt Brewing Company,-0.19230769230769235,-0.5,-0.5,0.210727969348659
Saranac Pomegranate Wheat,Wheat Beer - American Pale,Matt Brewing Company,-0.5,-1.0,0.0,0.6628352490421456
Saranac Pumpkin Ale,Pumpkin Beer,Matt Brewing Company,-0.23076923076923067,-1.5,1.75,1.0344827586206897
Saranac Rauchbier Smoked Lager,Lager - Rauchbier,Matt Brewing Company,-0.153846153846154,0.0,-0.25,-0.1111111111111111
Saranac Season's Best - Nut Brown Lager,Lager - Vienna,Matt Brewing Company,-0.26923076923076933,-0.5,-0.25,0.3371647509578544
Saranac Summer Ale,Wheat Beer - American Pale,Matt Brewing Company,-0.5,-1.0,0.0,0.367816091954023
Saranac White IPA,IPA - Belgian,Matt Brewing Company,0.0,3.0,2.25,-0.3065134099616858
Saranac Winter Lager,Lager - Vienna,Matt Brewing Company,-0.03846153846153833,-0.5,-0.25,-0.12260536398467432
Sawtooth,Bitter - English Extra Special / Strong Bitter (ESB),Left Hand Brewing Company,-0.26923076923076933,0.0,0.25,1.8888888888888888
Saxo,Blonde Ale - Belgian,Brasserie Caracole,0.7692307692307694,-0.5,-0.25,0.4521072796934866
Saxonator Dunkles Doppelbock,Bock - Doppelbock,Jack's Abby Brewing,0.9615384615384617,-0.3,-0.4,-0.3448275862068966
Scape Goat Pale Ale,Pale Ale - English,Big Sky Brewing Company,-0.3846153846153847,0.0,0.25,0.4827586206896552
Scarecrow Ale,Pale Ale - English,Wychwood Brewery Company Ltd,-0.5,0.0,0.25,0.47509578544061304
Scarenbecca Kriek,Lambic - Fruit,Hanssens Artisanaal bvba,0.0,-0.5,-0.7,-0.19157088122605365
Scarlet Fire,Red Ale - Irish,Tighthead Brewing Company,-0.153846153846154,0.0,-0.25,-0.3486590038314176
Scarlet Lady Ale,Bitter - English Extra Special / Strong Bitter (ESB),Stoudts Brewing Co.,-0.3846153846153847,0.0,0.25,1.0268199233716475
Schaarbeekse Kriek,Lambic - Fruit,Brouwerij Drie Fonteinen,0.0,-0.5,-0.7,0.3448275862068966
Schadenfreude,Lager - Munich Dunkel,Surly Brewing Company,-0.3846153846153847,-0.5,-0.5,-0.23371647509578544
Schell's Bock,Bock - Traditional,August Schell Brewing Company,0.03846153846153833,0.0,-0.25,-0.14942528735632185
Schell's Dark,Lager - American Amber / Red,August Schell Brewing Company,-0.4615384615384617,-0.2,-0.25,0.05747126436781609
Schell's FireBrick,Lager - Vienna,August Schell Brewing Company,-0.3846153846153847,-0.5,-0.25,0.4674329501915709
Schell's Oktoberfest,Lager - Märzen / Oktoberfest,August Schell Brewing Company,-0.19230769230769235,-0.2,-0.5,0.22988505747126436
Schell's Schmaltz's Alt,Altbier,August Schell Brewing Company,-0.3461538461538463,0.5,0.75,-0.20306513409961685
Schild Brau Amber,Lager - Vienna,Millstream Brewing Company,-0.423076923076923,-0.5,-0.25,0.08045977011494253
Schleimhammer Roggenbier,Rye Beer - Roggenbier,Mill Street Brew Pub,-0.30769230769230765,-1.0,-0.75,-0.2260536398467433
Schlitz (Classic 1960's Formula)JOS. Schlitz Brewing Co. (Pabst),Lager - Adjunct,JOS. Schlitz Brewing Co. (Pabst),-0.5,-1.2,-0.85,0.3793103448275862
Schlitz High Gravity V.S.L Very Smooth LagerJOS. Schlitz Brewing Co. (Pabst),Lager - Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),0.9615384615384617,-1.0,-0.25,-0.1532567049808429
Schlitz Red Bull X. L. Xtra Long Malt LiquorJOS. Schlitz Brewing Co. (Pabst),Lager - Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),-0.03846153846153833,-1.0,-0.25,-0.26053639846743293
Schlägl Bio-Roggen,Rye Beer - Roggenbier,Stiftsbrauerei Schlägl,-0.423076923076923,-1.0,-0.75,-0.2720306513409962
Schneider Aventinus Eisbock,Bock - Eisbock,Weisses Bräuhaus G. Schneider & Sohn GmbH,2.307692307692308,0.5,0.0,3.2375478927203063
Schneider Weisse Tap 1 Mein Blondes,Wheat Beer - Hefeweizen,Weisses Bräuhaus G. Schneider & Sohn GmbH,-0.423076923076923,-1.0,-1.0,-0.3333333333333333
Schneider Weisse Tap 2 Mein Kristall,Wheat Beer - Kristallweizen,Weisses Bräuhaus G. Schneider & Sohn GmbH,-0.26923076923076933,-1.0,-1.0,-0.3103448275862069
Schneider Weisse Tap 3 Mein Alkoholfreies,Low Alcohol Beer,Weisses Bräuhaus G. Schneider & Sohn GmbH,-2.115384615384616,-1.0,-0.75,-0.3371647509578544
Schneider Weisse Tap 4 Wiesen Edel-Weisse,Wheat Beer - Hefeweizen,Weisses Bräuhaus G. Schneider & Sohn GmbH,0.076923076923077,-1.0,-1.0,1.4597701149425288
Schneider Weisse Tap 6 Unser Aventinus,Bock - Weizenbock,Weisses Bräuhaus G. Schneider & Sohn GmbH,0.846153846153846,-0.5,0.0,6.919540229885057
Schneider Weisse Tap 7 Unser Original,Wheat Beer - Hefeweizen,Weisses Bräuhaus G. Schneider & Sohn GmbH,-0.23076923076923067,-1.0,-1.0,2.3333333333333335
Schneider Weisse Tap X Mein Nelson Sauvin,Bock - Weizenbock,Weisses Bräuhaus G. Schneider & Sohn GmbH,0.5,-0.5,0.0,-0.2413793103448276
Schofferhofer Hefeweizen Grapefruit Bier,Wheat Beer - Hefeweizen,Binding-Brauerei AG,-1.3461538461538463,-1.0,-1.0,-0.26053639846743293
Schokolade Bock,Bock - Traditional,Millstream Brewing Company,0.0,0.0,-0.25,-0.03065134099616858
Schorschbock 31%,Bock - Eisbock,Schorschbräu,9.561538461538463,0.5,0.0,-0.3524904214559387
Schorschbock 57%,Bock - Eisbock,Schorschbräu,19.80769230769231,0.5,0.0,-0.3524904214559387
Schorschbock Ice 13,Bock - Eisbock,Schorschbräu,2.6923076923076925,0.5,0.0,-0.3524904214559387
Schremser Roggen Bier,Rye Beer - Roggenbier,Brauerei Schrems,-0.30769230769230765,-1.0,-0.75,-0.32950191570881227
Schwarzbier,Lager - Schwarzbier,Gordon Biersch Brewery Restaurant,-0.6923076923076923,0.0,-0.25,-0.05747126436781609
Schwarzbier,Lager - Schwarzbier,Köstritzer Schwarzbierbrauerei GmbH & Co.,-0.4615384615384617,0.0,-0.25,2.3065134099616857
Schwarzbier,Lager - Schwarzbier,The Duck-Rabbit Craft Brewery,-0.076923076923077,0.0,-0.25,0.16475095785440613
Schöfferhofer Dunkles Hefeweizen,Wheat Beer - Dunkelweizen,Binding-Brauerei AG,-0.3846153846153847,-1.0,-1.0,-0.26053639846743293
Schöfferhofer Hefeweizen,Wheat Beer - Hefeweizen,Binding-Brauerei AG,-0.3846153846153847,-1.0,-1.0,0.19157088122605365
Schöfferhofer Kristallweizen,Wheat Beer - Kristallweizen,Binding-Brauerei AG,-0.3846153846153847,-1.0,-1.0,-0.2260536398467433
Scotch Ale,Scotch Ale / Wee Heavy,Sprecher Brewing Company,0.7692307692307694,0.5,0.0,0.04980842911877394
Scotch De Silly,Scotch Ale / Wee Heavy,Brasserie de Silly S.A.,0.7692307692307694,0.5,0.0,0.367816091954023
Scottish Ale,Scottish Ale,Belhaven Brewery Company Ltd.,-0.30769230769230765,-1.1,-0.5,2.8505747126436782
Scottish Ale,Scottish Ale,Fearless Brewing Company,-0.26923076923076933,-1.1,-0.5,-0.27586206896551724
Scottish Ale,Scottish Ale,Gritty McDuff's Brewing Company,0.11538461538461534,-1.1,-0.5,-0.02681992337164751
Scottish Stout,Stout - English,Belhaven Brewery Company Ltd.,0.3846153846153847,0.0,0.25,0.5057471264367817
Scotty Karate Scotch Ale,Scotch Ale / Wee Heavy,Dark Horse Brewing Company,1.4423076923076925,0.5,0.0,1.206896551724138
Scrimshaw Pilsner,Pilsner - German,North Coast Brewing Co.,-0.576923076923077,0.5,0.25,1.8505747126436782
Sculpin,IPA - American,Ballast Point Brewing Company,0.3846153846153847,3.0,1.75,-0.3524904214559387
Seamus' Irish Red Ale,Red Ale - Irish,Sly Fox Brewing Company,-0.153846153846154,0.0,-0.25,-0.3065134099616858
Secret Spot Alt Ale,Altbier,Evolution Craft Brewing Company,0.11538461538461534,0.5,0.75,-0.34099616858237547
Seigneuriale,Strong Ale - Belgian Pale,Unibroue,0.576923076923077,0.0,0.25,0.5172413793103449
Seizoen Bretta,Farmhouse Ale - Saison,Logsdon Farmhouse Ales,0.7692307692307694,0.0,0.15,-0.31417624521072796
Serie Signature Maibock,Bock - Maibock,Les Trois Mousquetaires,0.30769230769230765,0.0,0.15,-0.26436781609195403
Seriously Bad Elf,Strong Ale - English,Ridgeway Brewing,1.153846153846154,2.0,1.25,0.10727969348659004
Session Pils,Pilsner - Bohemian / Czech,Notch Brewing,-0.7692307692307694,1.0,0.5,-0.2835249042145594
Sexual Chocolate,Stout - Russian Imperial,Foothills Brewing Company,1.4423076923076925,3.0,2.75,1.0268199233716475
Sexual Chocolate - Barrel-Aged,Stout - Russian Imperial,Foothills Brewing Company,1.3846153846153846,3.0,2.75,0.16475095785440613
Shaggin' In The Wood,Scotch Ale / Wee Heavy,Tyranena Brewing Company,0.5961538461538461,0.5,0.0,-0.007662835249042145
Shakespeare Oatmeal Stout,Stout - Oatmeal,Rogue Ales,-0.076923076923077,0.0,0.25,5.620689655172414
Sharp's,Low Alcohol Beer,Miller Brewing Co.,-2.153846153846154,-1.0,-0.75,-0.21455938697318008
Sheep Shagger Scotch Ale,Scotch Ale / Wee Heavy,Tyranena Brewing Company,0.576923076923077,0.5,0.0,-0.0842911877394636
Shiner 101 Czech Style Pilsner,Pilsner - Bohemian / Czech,Spoetzl Brewery,-0.5384615384615387,1.0,0.5,0.02681992337164751
Shiner Bavarian Style Amber,Lager - Vienna,Spoetzl Brewery,-0.423076923076923,-0.5,-0.25,-0.10727969348659004
Shiner Blonde,Lager - American,Spoetzl Brewery,-0.6153846153846153,1.0,0.5,0.5938697318007663
Shiner Bock,Bock - Traditional,Spoetzl Brewery,-0.6153846153846153,0.0,-0.25,3.1455938697318007
Shiner Bohemian Black Lager,Lager - Schwarzbier,Spoetzl Brewery,-0.423076923076923,0.0,-0.25,1.3026819923371646
Shiner Dortmunder (Spring Ale),Lager - European / Dortmunder Export,Spoetzl Brewery,-0.19230769230769235,0.3,-0.3,-0.26053639846743293
Shiner Dunkelweizen,Wheat Beer - Dunkelweizen,Spoetzl Brewery,-0.23076923076923067,-1.0,-1.0,-0.04597701149425287
Shiner Fröst,Lager - European / Dortmunder Export,Spoetzl Brewery,-0.3846153846153847,0.3,-0.3,-0.04597701149425287
Shiner Hefeweizen,Wheat Beer - Hefeweizen,Spoetzl Brewery,-0.23076923076923067,-1.0,-1.0,1.4367816091954022
Shiner Holiday Cheer,Wheat Beer - Dunkelweizen,Spoetzl Brewery,-0.23076923076923067,-1.0,-1.0,0.5862068965517241
Shiner Kosmos Reserve,Lager - American,Spoetzl Brewery,-0.3923076923076922,1.0,0.5,0.210727969348659
Shiner Kölsch,Kölsch,Spoetzl Brewery,-0.423076923076923,-0.2,-0.5,-0.04597701149425287
Shiner Light,Lager - Light,Spoetzl Brewery,-0.7692307692307694,-1.2,-1.15,-0.07662835249042145
Shiner Light Blonde,Lager - Light,Spoetzl Brewery,-0.6923076923076923,-1.2,-1.15,-0.34099616858237547
Shiner Märzen-Style Oktoberfest,Lager - Märzen / Oktoberfest,Spoetzl Brewery,-0.076923076923077,-0.2,-0.5,0.26053639846743293
Shiner Ruby Redbird,Fruit and Field Beer,Spoetzl Brewery,-0.7653846153846156,-1.5,0.5,0.04597701149425287
Shipwreck Porter - Bourbon Barrel-Aged,Porter - Baltic,Arcadia Brewing Company,2.307692307692308,0.5,0.5,0.01532567049808429
Shock Top Belgian White,Wheat Beer - Witbier,Anheuser-Busch,-0.30769230769230765,-1.0,-0.75,1.8850574712643677
Shoo-Fly Pie Porter,Porter - English,Lancaster Brewing Company,0.076923076923077,0.0,-0.25,-0.3486590038314176
Shotgun Betty Hefeweizen Ale,Wheat Beer - Hefeweizen,Lonerider Brewing,-0.076923076923077,-1.0,-1.0,-0.1532567049808429
Shredder's Wheat,Wheat Beer - American Dark,Barley Brown's Brewpub,-0.076923076923077,-1.0,0.0,-0.3524904214559387
Siamese Twin Ale,Dubbel,Uncommon Brewers,0.9615384615384617,-0.5,-0.25,-0.04980842911877394
Siberian Night Imperial Stout,Stout - Russian Imperial,Thirsty Dog Brewing Company,1.423076923076923,3.0,2.75,2.478927203065134
Sigda's Green Chili,Chile Beer,Coopersmith's Pub & Brewing,-0.23076923076923067,-2.0,-1.75,-0.2988505747126437
Simcoe Silly,IPA - Belgian,Kuhnhenn Brewing Company,1.153846153846154,3.0,2.25,0.04597701149425287
Simple Malt Double Porter,Smoked Beer,Brasseurs Illimités,0.153846153846154,0.0,-0.25,-0.21839080459770116
Simpler Times Lager,Lager - American,Minhas Craft Brewery,0.076923076923077,1.0,0.5,0.19923371647509577
Simpler Times Pilsner,Pilsner - German,Minhas Craft Brewery,-0.19230769230769235,0.5,0.25,-0.011494252873563218
Sinebrychoff Porter,Porter - Baltic,Oy Sinebrychoff Ab,0.4615384615384617,0.5,0.5,1.839080459770115
Singel,Pale Ale - Belgian,Hardywood Park Craft Brewery,0.076923076923077,0.0,-0.25,-0.31800766283524906
Singha,Lager - European Pale,"Boon Rawd Brewery Co., Ltd",-0.3846153846153847,-0.2,-0.5,1.2567049808429118
Single Chair Golden Ale,Blonde Ale - American,Magic Hat Brewing Company,-0.3846153846153847,-0.5,-0.5,0.10344827586206896
Sisyphus,Barleywine - American,Real Ale Brewing Company,2.115384615384616,4.0,3.25,0.7394636015325671
Siwo,Lager - Japanese Rice,"Hangzhou Xihu Beer Asahi Co. , Ltd.",-0.8461538461538464,-1.4,-0.85,-0.3065134099616858
Six (#6),Rye Beer,Upright Brewing Company,0.26923076923076933,-1.0,2.25,-0.16091954022988506
Skjálfti,California Common / Steam Beer,Ölvisholt Brugghús,-0.3846153846153847,1.5,0.5,-0.20306513409961685
Skull Splitter,Scotch Ale / Wee Heavy,Orkney Brewery,0.9615384615384617,0.5,0.0,2.731800766283525
Sky High Rye,Rye Beer,Arcadia Brewing Company,0.0,-1.0,2.25,0.18773946360153257
Skye Black,Scottish Ale,Isle Of Skye Brewery,-0.576923076923077,-1.1,-0.5,-0.2260536398467433
Slavutich Mitzne,Lager - European Strong,Slavutych Brewery,0.4615384615384617,-0.5,0.25,-0.24904214559386972
Sleeman Cream Ale (64*),Cream Ale,Sleeman Breweries Ltd.,-0.3846153846153847,-1.0,-0.65,0.16475095785440613
Sleeman Honey Brown Lager,Lager - American Amber / Red,Sleeman Breweries Ltd.,-0.30769230769230765,-0.2,-0.25,0.1532567049808429
Sleeman Original Draught,Lager - American,Sleeman Breweries Ltd.,-0.3846153846153847,1.0,0.5,-0.14559386973180077
Sleigh'r Dark Doüble Alt Ale,Altbier,Ninkasi Brewing Company,0.4615384615384617,0.5,0.75,0.011494252873563218
Slippery Slope,Braggot,The People's Pint,1.4615384615384621,0.0,0.25,-0.20689655172413793
Sly Rye Porter,Porter - English,Yazoo Brewing Company,-0.11538461538461534,0.0,-0.25,-0.1724137931034483
Smetoniška Gira,Kvass,Vofas-Engelman,-1.8461538461538463,-2.0,-1.75,-0.3448275862068966
Smithwick's Ale,Red Ale - Irish,Smithwick's Brewery / Irish Ale Breweries Ltd,-0.8461538461538464,0.0,-0.25,0.9540229885057471
Smithwick's Imported Premium Irish Ale,Red Ale - Irish,Guinness Ltd.,-0.576923076923077,0.0,-0.25,2.3371647509578546
Smoaktoberfest,Smoked Beer,Live Oak Brewing Company,-0.076923076923077,0.0,-0.25,-0.23754789272030652
Smoke,Porter - Baltic,Surly Brewing Company,0.846153846153846,0.5,0.5,0.4482758620689655
Smoke & Dagger,Lager - Rauchbier,Jack's Abby Brewing,-0.076923076923077,0.0,-0.25,-0.3218390804597701
Smoke House Porter,Porter - Smoked,Moat Mountain Smoke House & Brewing Co.,-0.3846153846153847,0.0,0.25,-0.3218390804597701
Smoke Out,Lager - Rauchbier,Starr Hill Brewery,0.7692307692307694,0.0,-0.25,-0.32567049808429116
Smoke Signal,Porter - Smoked,Swamp Head Brewery & Tasting Room,0.30769230769230765,0.0,0.25,-0.34099616858237547
Smokebrush Porter,Porter - Smoked,Bristol Brewing Company,0.11538461538461534,0.0,0.25,-0.26053639846743293
Smoked Baltic Porter,Porter - Baltic,Great Divide Brewing Company,0.576923076923077,0.5,0.5,0.4942528735632184
Smoked Porter,Porter - Smoked,Alaskan Brewing Co.,0.19230769230769235,0.0,0.25,2.7547892720306515
Smoked Porter,Porter - Smoked,Captain Lawrence Brewing Co.,0.0,0.0,0.25,-0.24521072796934865
Smoked Porter,Porter - Smoked,Choc Beer Co. / Pete's Place,0.3846153846153847,0.0,0.25,-0.1839080459770115
Smoked Porter,Porter - Smoked,Davidson Brothers Restaurant & Brewery,-0.30769230769230765,0.0,0.25,-0.31417624521072796
Smoked Porter,Porter - Smoked,Feral Brewing Co.,-0.5,0.0,0.25,-0.3486590038314176
Smoked Porter,Porter - Smoked,"Middle Ages Brewing Co., Ltd.",-0.3846153846153847,0.0,0.25,-0.34099616858237547
Smoked Porter,Porter - Smoked,O'Fallon Brewery,0.0,0.0,0.25,0.9272030651340997
Smoked Porter,Porter - Smoked,Spring House Brewing Company,0.9615384615384617,0.0,0.25,-0.2988505747126437
Smoked Porter,Porter - Smoked,Stone Brewing Co.,-0.03846153846153833,0.0,0.25,5.938697318007663
Smokestack,Porter - Smoked,East End Brewing Company,0.30769230769230765,0.0,0.25,-0.1111111111111111
Smokey The Beer,Lager - Rauchbier,Zero Gravity Craft Brewery / American Flatbread,-0.30769230769230765,0.0,-0.25,-0.3448275862068966
Smoking Wood - Bourbon Barrel-Aged,Smoked Beer,The Bruery,2.6923076923076925,0.0,-0.25,-0.3333333333333333
Smoky MaryNew Orleans Lager & Ale Brewing Company (NOLA),Lager - Rauchbier,New Orleans Lager & Ale Brewing Company (NOLA),-0.26923076923076933,0.0,-0.25,-0.32950191570881227
Smuttynose Baltic Porter,Porter - Baltic,Smuttynose Brewing Company,1.2461538461538464,0.5,0.5,1.1379310344827587
Smuttynose Barleywine Style Ale (Big Beer Series),Barleywine - American,Smuttynose Brewing Company,2.153846153846154,4.0,3.25,0.8735632183908046
Smuttynose Gravitation (Big Beer Series),Quadrupel (Quad),Smuttynose Brewing Company,2.5000000000000004,0.5,0.75,0.6053639846743295
Smuttynose Homunculus (Big Beer Series),IPA - Belgian,Smuttynose Brewing Company,1.296153846153846,3.0,2.25,0.08812260536398467
"Smuttynose IPA ""Finest Kind""",IPA - American,Smuttynose Brewing Company,0.3461538461538463,3.0,1.75,5.379310344827586
Smuttynose Imperial Stout (Big Beer Series),Stout - Russian Imperial,Smuttynose Brewing Company,1.730769230769231,3.0,2.75,2.0766283524904217
Smuttynose S'muttonator (Heritage Series),Bock - Doppelbock,Smuttynose Brewing Company,0.846153846153846,-0.3,-0.4,0.9540229885057471
Smuttynose Scotch Style Ale (Big Beer Series),Scotch Ale / Wee Heavy,Smuttynose Brewing Company,0.846153846153846,0.5,0.0,0.5172413793103449
Smuttynose Shoals Pale Ale,Pale Ale - English,Smuttynose Brewing Company,-0.153846153846154,0.0,0.25,1.9616858237547892
Snake Dog,IPA - American,Flying Dog Brewery,0.423076923076923,3.0,1.75,3.7049808429118776
Snow Cap,Winter Warmer,"Pyramid Breweries, Inc.",0.3846153846153847,1.5,0.75,1.528735632183908
Snow Day Winter Ale,IPA - Black / Cascadian Dark Ale,New Belgium Brewing,0.076923076923077,3.0,1.75,0.4789272030651341
Snowdonia Ale (Cwrw Eryri),Mild Ale - English Pale,Purple Moose Brewery,-0.9230769230769231,-0.5,-0.5,-0.3486590038314176
Snowshoe Red Ale,Red Ale - American Amber / Red,New Glarus Brewing Company,-0.11538461538461534,0.5,0.5,0.17624521072796934
SoBro,Sour - Flanders Oud Bruin,Three Floyds Brewing Co. & Brewpub,0.0,0.0,-0.5,-0.3486590038314176
Sofie,Farmhouse Ale - Saison,Goose Island Beer Co.,0.19230769230769235,0.0,0.15,1.9080459770114941
Soft Parade,Fruit and Field Beer,Short's Brewing Company,0.576923076923077,-1.5,0.5,-0.28735632183908044
Sol,Lager - Adjunct,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",-0.576923076923077,-1.2,-0.85,0.8045977011494253
Solace,Wheat Beer - American Pale,Firestone Walker Brewing Co.,-0.4615384615384617,-1.0,0.0,0.04597701149425287
Solidarity,Mild Ale - English Dark,Eagle Rock Brewery,-0.8461538461538464,0.0,-0.25,-0.2796934865900383
Solitude,Dubbel,Brewery Vivant,0.0,-0.5,-0.25,-0.23754789272030652
Solstice D'hiver,Barleywine - American,Brasserie Dieu Du Ciel,1.6153846153846154,4.0,3.25,0.7547892720306514
Son Of A Peach,Fruit and Field Beer,RJ Rockers Brewing Company,0.0,-1.5,0.5,0.034482758620689655
Sorachi Ace,Farmhouse Ale - Saison,Brooklyn Brewery,0.4615384615384617,0.0,0.15,1.0689655172413792
Sound Czech,Pilsner - Bohemian / Czech,Terrapin Beer Company,-0.19230769230769235,1.0,0.5,-0.30268199233716475
Sour Reserve,Lambic - Gueuze,Upland Brewing Company,0.0,-2.0,-1.25,-0.3065134099616858
Sour Wench,Sour - Berliner Weisse,Ballast Point Brewing Company,0.3846153846153847,-1.7,-1.45,-0.25287356321839083
Southampton Altbier,Altbier,Southampton Publick House,-0.3846153846153847,0.5,0.75,1.3486590038314177
Southampton Biere De Garde,Farmhouse Ale - Bière de Garde,Southampton Publick House,0.4615384615384617,0.0,-0.25,0.01532567049808429
Southampton Biere De Mars,Farmhouse Ale - Bière de Garde,Southampton Publick House,0.19230769230769235,0.0,-0.25,0.26436781609195403
Southampton Burton IPA,IPA - English,Southampton Publick House,0.19230769230769235,1.5,1.25,-0.28735632183908044
Southampton Grand Cru,Strong Ale - Belgian Pale,Southampton Publick House,1.3461538461538463,0.0,0.25,0.7394636015325671
Southampton Imperial Baltic Porter,Porter - Baltic,Southampton Publick House,0.4615384615384617,0.5,0.5,0.9118773946360154
